system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,MSK_CLASSI_CIRRUS,MSK_CLASSI_OPAQUE,MSK_CLASSI_SNOW_ICE,MSK_CLDPRB,MSK_SNWPRB,NDI45,NDVI,NDVIre,NDWI,NDre1,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,VH,VH_VV_ratio,VV,WVP,label,.geo
64,0.0343,0.071175,0.016619444,0.010685714,0.08895,0.10271333,0.09788714,0.093622856,0.057306666,0.05734,0.048688237,0.041029412,0.050553124,0.0,0.0,0.0,0.0,0.0,-0.022266658,-0.33565602,-0.31574923,0.35683313,-0.24061687,0.0,0.0,0.0,6.0E-4,0.0091,0.010538889,0.009966667,-27.936037,1.2339132,-22.640196,0.217,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
65,0.033564705,0.0764,0.017254546,0.01045,0.09588889,0.106942855,0.09163637,0.084122226,0.04837,0.048727274,0.042033333,0.033277776,0.021391667,0.0,0.0,0.0,0.0,0.0,-0.042752627,-0.3710866,-0.33362693,0.435704,-0.26984397,0.0,0.0,0.0,6.0E-4,0.0096,0.011025,0.00946,-28.493622,1.3610238,-20.935432,0.21715,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,0.03358333,0.082036845,0.017740909,0.009736364,0.09692727,0.1127,0.09778,0.09798461,0.059072725,0.059564285,0.0504875,0.042273335,0.02732,0.0,0.0,0.0,0.0,0.0,0.0010452109,-0.3189674,-0.31990597,0.38123325,-0.24775593,0.0,0.0,0.0,6.0E-4,0.0096,0.0112,0.0102,-27.961111,1.305531,-21.417423,0.2155,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
67,0.03424,0.0834,0.01716875,0.012314286,0.0996,0.118825,0.0995,0.0929,0.0496,0.049466666,0.039866667,0.03316,0.020866666,0.0,0.0,0.0,0.0,0.0,-0.034303535,-0.42788807,-0.39944765,0.49755818,-0.30385965,0.0,0.0,0.0,6.0E-4,0.0103,0.012,0.0102,-29.135136,1.3519716,-21.550108,0.21283333,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
68,0.033554547,0.08105882,0.01736087,0.013539285,0.096935295,0.11312381,0.09795455,0.08983077,0.050183333,0.051,0.04853333,0.042268183,0.026815,0.0,0.0,0.0,0.0,0.0,-0.043260984,-0.3373741,-0.2984693,0.3995523,-0.28316745,0.0,0.0,0.0,6.0E-4,0.0096,0.0113,0.0099777775,-28.32333,1.2705119,-22.29285,0.2155,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,0.033022728,0.07415,0.017182143,0.011618619,0.0904913,0.10519722,0.08914091,0.082257144,0.050245,0.050357144,0.04264348,0.03573913,0.026761904,0.0,0.0,0.0,0.0,0.0,-0.040162433,-0.35282955,-0.31716147,0.42311582,-0.24159719,0.0,0.0,0.0,6.0E-4,0.00945,0.010975,0.00905,-28.223822,1.2601951,-22.396389,0.2155,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
70,0.033546153,0.08214615,0.017055264,0.009622222,0.097745,0.104932755,0.09047436,0.08223226,0.050273914,0.050597828,0.043069232,0.035209432,0.022915585,0.0,0.0,0.0,0.0,0.0,-0.04772313,-0.35497868,-0.31255037,0.41799116,-0.24118382,0.0,0.0,0.0,6.0E-4,0.0096,0.011015384,0.0092,-28.935822,1.2964274,-22.319662,0.217,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,0.03482857,0.07969333,0.013620548,0.009572917,0.0953619,0.11143448,0.09145263,0.083806664,0.04432857,0.040805,0.03663182,0.029394737,0.018646428,0.0,0.0,0.0,0.0,0.0,-0.043626588,-0.4280052,-0.39169246,0.5051971,-0.3080971,0.0,0.0,0.0,6.0E-4,0.0098,0.0112,0.009466667,-28.18862,1.2636988,-22.306438,0.217,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
72,0.0348,0.08044167,0.01748,0.009688,0.09551818,0.11086316,0.1038,0.09538,0.057188887,0.060308333,0.049083333,0.044857144,0.027364286,0.0,0.0,0.0,0.0,0.0,-0.04227331,-0.35789818,-0.3204735,0.38625306,-0.25032046,0.0,0.0,0.0,6.0E-4,0.0098,0.0115,0.0104,-26.5534,1.1609788,-22.871563,0.2155,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
73,0.03428,0.091825,0.013677359,0.010616667,0.09139091,0.1111,0.095355555,0.091770835,0.049009092,0.048508335,0.04470625,0.03690588,0.019576667,0.0,0.0,0.0,0.0,0.0,-0.01915668,-0.36162108,-0.34485337,0.4261302,-0.30374888,0.0,0.0,0.0,6.0E-4,0.00944,0.0112,0.0098,-28.864353,1.3650166,-21.14579,0.217,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
74,0.033883333,0.07426364,0.017523076,0.009478125,0.08928333,0.107,0.0881,0.0764625,0.0402,0.040666666,0.037216667,0.029316667,0.019233333,0.0,0.0,0.0,0.0,0.0,-0.07071782,-0.40603805,-0.3452333,0.48387843,-0.31083253,0.0,0.0,0.0,6.0E-4,0.009433334,0.011033333,0.00915,-29.075882,1.3263,-21.922552,0.22426666,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
75,0.0342,0.07256923,0.018542858,0.010711111,0.0881,0.103693336,0.08399444,0.080561906,0.052775,0.05212,0.044522222,0.041416667,0.03537727,0.0,0.0,0.0,0.0,0.0,-0.020859327,-0.30713698,-0.28812355,0.39922336,-0.20839621,0.0,0.0,0.0,6.0E-4,0.0091,0.010553846,0.0087,-28.069895,1.2942502,-21.68815,0.217,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
76,0.033507694,0.076275,0.013935294,0.0107375,0.0928,0.11025455,0.08776984,0.0769,0.043675,0.0442875,0.036285713,0.0318375,0.0204,0.0,0.0,0.0,0.0,0.0,-0.06600994,-0.41500866,-0.35882872,0.504768,-0.2755546,0.0,0.0,0.0,6.0E-4,0.009475,0.01125,0.009,-27.832777,1.2428468,-22.394373,0.216925,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
77,0.033584617,0.0788,0.01753125,0.012715384,0.09987143,0.11101667,0.09560909,0.08734545,0.045225,0.044725,0.037077777,0.033463635,0.0209,0.0,0.0,0.0,0.0,0.0,-0.04516772,-0.44112363,-0.40400556,0.4992685,-0.31772128,0.0,0.0,0.0,6.0E-4,0.009966667,0.0113,0.0098,-28.959951,1.3451385,-21.529345,0.22426666,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
78,0.03357143,0.074165,0.017033333,0.009825582,0.097373076,0.10721111,0.08811,0.073285714,0.041552942,0.041075,0.036771428,0.02964,0.01893125,0.0,0.0,0.0,0.0,0.0,-0.09185056,-0.41109854,-0.3317757,0.4892238,-0.27632484,0.0,0.0,0.0,6.0E-4,0.0097,0.0110375,0.008825,-28.107439,1.2590189,-22.324875,0.2155,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
79,0.0344,0.08635,0.0193725,0.0129,0.1009,0.11773334,0.10273334,0.099725,0.051,0.052633334,0.04364,0.03585,0.0244,0.0,0.0,0.0,0.0,0.0,-0.014859037,-0.40371653,-0.39120427,0.4591424,-0.32327086,0.0,0.0,0.0,6.0E-4,0.0104,0.0119,0.0105,-28.55948,1.3186562,-21.658018,0.21283333,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
80,0.035438463,0.08065,0.01758846,0.00955283,0.09926316,0.111185715,0.10742857,0.1010381,0.059675,0.06026,0.0532,0.044385713,0.022303334,0.0,0.0,0.0,0.0,0.0,-0.03065466,-0.3376023,-0.31015748,0.3527418,-0.2573723,0.0,0.0,0.0,6.0E-4,0.009983334,0.0113,0.0109,-28.428366,1.2623295,-22.52056,0.2155,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
81,0.033,0.07473,0.01726111,0.009802273,0.08956957,0.110416666,0.091755554,0.087733336,0.053228572,0.05255,0.04471,0.040633332,0.028125,0.0,0.0,0.0,0.0,0.0,-0.022409288,-0.34474307,-0.32484335,0.42356783,-0.24478076,0.0,0.0,0.0,6.0E-4,0.00946,0.0112,0.009433334,-28.79774,1.3363055,-21.550268,0.216925,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
82,0.033891667,0.07443684,0.017311538,0.009734694,0.09365437,0.10746154,0.08371667,0.07336154,0.0433,0.04503846,0.0371,0.03130139,0.01927647,0.0,0.0,0.0,0.0,0.0,-0.0659234,-0.38584635,-0.328273,0.4867238,-0.25768167,0.0,0.0,0.0,6.0E-4,0.0096,0.011042858,0.00855,-28.815681,1.2890006,-22.355057,0.216925,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
83,0.033530768,0.08210625,0.015352304,0.009711765,0.09623636,0.11216363,0.104185715,0.1012425,0.0602,0.061,0.052941665,0.04458,0.019728571,0.0,0.0,0.0,0.0,0.0,-0.014327233,-0.32613063,-0.31326714,0.3586921,-0.25422364,0.0,0.0,0.0,6.0E-4,0.0098,0.0115,0.0107,-28.961079,1.3836191,-20.931396,0.21715,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
84,0.034263156,0.075341664,0.016455172,0.010826829,0.09294444,0.106452174,0.09827692,0.09459,0.0517,0.051344443,0.044444446,0.037412,0.020389473,0.0,0.0,0.0,0.0,0.0,-0.019116392,-0.37718582,-0.36067,0.41092855,-0.2931848,0.0,0.0,0.0,6.0E-4,0.009490909,0.011053333,0.0101,-28.293356,1.301477,-21.739422,0.217,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
85,0.034266666,0.08035714,0.017372,0.010641667,0.09578333,0.1110625,0.08772727,0.0835,0.049254544,0.048833333,0.040445454,0.035845455,0.027176471,0.0,0.0,0.0,0.0,0.0,-0.024688084,-0.36889142,-0.34736687,0.46609464,-0.2579607,0.0,0.0,0.0,6.0E-4,0.0097,0.0112,0.0091,-28.079193,1.2815856,-21.909729,0.21835,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
86,0.03358148,0.08159143,0.013814035,0.009490217,0.09394663,0.10609483,0.08963947,0.08217778,0.042926192,0.042693023,0.03526818,0.034823913,0.022617333,0.0,0.0,0.0,0.0,0.0,-0.043428056,-0.43529192,-0.39941433,0.50102675,-0.31375173,0.0,0.0,0.0,6.0E-4,0.0096,0.011042858,0.0089208335,-29.33706,1.3067486,-22.450424,0.217,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
87,0.03327437,0.0812625,0.017273912,0.011377926,0.09040588,0.10553333,0.09764231,0.08889048,0.05295,0.053207144,0.044918183,0.03720625,0.027593333,0.0,0.0,0.0,0.0,0.0,-0.046918463,-0.36983687,-0.3286207,0.40288827,-0.25338662,0.0,0.0,0.0,6.0E-4,0.009533334,0.01106,0.00975,-29.440926,1.3905838,-21.17163,0.21715,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
88,0.034835715,0.072627276,0.014638461,0.010784616,0.087957144,0.1066,0.09497,0.08995417,0.0512,0.05414,0.041223075,0.0371125,0.027482353,0.0,0.0,0.0,0.0,0.0,-0.02712374,-0.39463773,-0.37149045,0.44226468,-0.27455208,0.0,0.0,0.0,6.0E-4,0.00905,0.01085,0.0097,-27.49955,1.2581927,-21.85639,0.216925,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
89,0.03422857,0.07717143,0.017183334,0.01308,0.09656667,0.11405,0.10016,0.0957,0.05795,0.0576,0.051025,0.04424,0.025975,0.0,0.0,0.0,0.0,0.0,-0.022771364,-0.32499918,-0.30448118,0.38179615,-0.24568826,0.0,0.0,0.0,6.0E-4,0.009966667,0.01168,0.0102,-28.517988,1.3493435,-21.134712,0.22426666,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
90,0.03358333,0.0821525,0.0173,0.012833334,0.09728333,0.11155,0.0997,0.09615714,0.0572,0.0602,0.049666665,0.043133333,0.023163095,0.0,0.0,0.0,0.0,0.0,-0.018088978,-0.33496988,-0.31881267,0.38385198,-0.25402886,0.0,0.0,0.0,6.0E-4,0.01005,0.01145,0.01015,-28.367006,1.3153199,-21.566622,0.21283333,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
91,0.034245454,0.0726,0.0164,0.012571429,0.0884,0.10495,0.08892,0.078925,0.047833335,0.04885,0.047016665,0.040025,0.0242,0.0,0.0,0.0,0.0,0.0,-0.05954898,-0.3082563,-0.25335804,0.38122398,-0.245283,0.0,0.0,0.0,6.0E-4,0.009,0.010625,0.00905,-28.942484,1.3297355,-21.765594,0.21283333,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
92,0.0336,0.07645714,0.017312,0.013312,0.097684614,0.111266665,0.0956375,0.08755,0.052444443,0.0528,0.045191668,0.041025,0.0272625,0.0,0.0,0.0,0.0,0.0,-0.044148758,-0.35820585,-0.3191035,0.42231688,-0.25076392,0.0,0.0,0.0,6.0E-4,0.009428571,0.0112,0.0098,-27.873062,1.2695109,-21.95575,0.2155,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
93,0.034808695,0.07464359,0.0135587305,0.009622549,0.09023611,0.10495789,0.095704764,0.08776667,0.048605,0.048664287,0.040593334,0.03282273,0.01946129,0.0,0.0,0.0,0.0,0.0,-0.043266106,-0.40434483,-0.36750805,0.4422124,-0.28716868,0.0,0.0,0.0,6.0E-4,0.009441666,0.0109,0.0097,-28.185934,1.2708843,-22.178207,0.21305,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
94,0.03394,0.07934,0.0144,0.010638461,0.09413125,0.11005,0.10315417,0.099625,0.056555,0.057833333,0.04775,0.038770832,0.0225,0.0,0.0,0.0,0.0,0.0,-0.017404,-0.36714804,-0.3519932,0.39480355,-0.27577156,0.0,0.0,0.0,6.0E-4,0.00965,0.0112,0.010575,-27.95068,1.306447,-21.394423,0.216925,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
95,0.0336,0.07435263,0.017275,0.013416667,0.08994783,0.10565,0.09748334,0.09748,0.05831579,0.0652125,0.05054706,0.042856,0.02782381,0.0,0.0,0.0,0.0,0.0,-1.712045E-5,-0.31707188,-0.31705648,0.35277835,-0.2513817,0.0,0.0,0.0,6.0E-4,0.009433334,0.011025,0.010021429,-27.928518,1.3110292,-21.302744,0.216925,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
96,0.033564,0.07609,0.016522223,0.009510417,0.0924,0.10752174,0.084029414,0.08061053,0.04898077,0.04875,0.041141175,0.036805555,0.025540909,0.0,0.0,0.0,0.0,0.0,-0.02076583,-0.3426383,-0.32417908,0.44651732,-0.24407318,0.0,0.0,0.0,6.0E-4,0.0093,0.0109,0.0087,-28.6916,1.3083498,-21.92961,0.217,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
97,0.03479091,0.07278571,0.017528,0.0107619045,0.0883,0.103525,0.09196,0.08417778,0.04558,0.044211112,0.0373375,0.03324,0.02007647,0.0,0.0,0.0,0.0,0.0,-0.044182576,-0.42245594,-0.3854682,0.4698731,-0.29746023,0.0,0.0,0.0,6.0E-4,0.0091,0.010544444,0.0093,-27.793562,1.23167,-22.565754,0.2155,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
98,0.034242857,0.073897436,0.01746,0.00993579,0.08182857,0.0976579,0.08766875,0.08378889,0.05636,0.057123076,0.0491,0.0447,0.02712963,0.0,0.0,0.0,0.0,0.0,-0.02262868,-0.2819997,-0.26103678,0.33087075,-0.19571249,0.0,0.0,0.0,6.0E-4,0.0087,0.0103,0.00885,-28.199942,1.2736056,-22.141817,0.217,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
99,0.03425,0.075955555,0.013815384,0.009515556,0.091625,0.10781428,0.09164444,0.08835,0.048825,0.050823376,0.039875,0.03674,0.019807143,0.0,0.0,0.0,0.0,0.0,-0.01830304,-0.39362577,-0.3780464,0.46001497,-0.2881356,0.0,0.0,0.0,6.0E-4,0.0093,0.01105,0.009375,-27.237461,1.2718236,-21.416067,0.216925,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
100,0.03478421,0.0807,0.013928572,0.010631579,0.09983077,0.115305886,0.10302143,0.09582308,0.05249,0.0533,0.0447625,0.0368,0.020746667,0.0,0.0,0.0,0.0,0.0,-0.036200892,-0.39421695,-0.36319926,0.4407078,-0.29217303,0.0,0.0,0.0,6.0E-4,0.0101,0.0118,0.010525,-26.407415,1.1643178,-22.68059,0.2155,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
101,0.03355,0.079725,0.016714286,0.010659259,0.09589091,0.11152308,0.099473335,0.09635,0.0584625,0.05856,0.052666668,0.042886667,0.025157142,0.0,0.0,0.0,0.0,0.0,-0.015949761,-0.30765522,-0.29314393,0.3584658,-0.24473152,0.0,0.0,0.0,6.0E-4,0.009821429,0.0115,0.0102,-29.062666,1.3516337,-21.50188,0.21715,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
102,0.0339125,0.080314286,0.01721579,0.010705,0.093725,0.107266665,0.08404,0.07608572,0.043051787,0.04081,0.035277776,0.033742856,0.021657143,0.0,0.0,0.0,0.0,0.0,-0.04967525,-0.40867525,-0.3664391,0.50502765,-0.27727565,0.0,0.0,0.0,6.0E-4,0.009516667,0.01111,0.0087,-28.836275,1.3287668,-21.701532,0.216925,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
103,0.03423182,0.07408788,0.01755849,0.009706481,0.08910217,0.10514118,0.09791833,0.08957317,0.050566666,0.050775,0.043190245,0.0418325,0.01922564,0.0,0.0,0.0,0.0,0.0,-0.04450956,-0.38784382,-0.34936526,0.41765213,-0.27833986,0.0,0.0,0.0,6.0E-4,0.009427273,0.011036363,0.009972222,-29.040522,1.3793633,-21.05357,0.217,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
104,0.033002943,0.083584614,0.017508,0.013366667,0.0957,0.111,0.1038,0.10733333,0.06828571,0.06866667,0.05776,0.04856,0.0293,0.0,0.0,0.0,0.0,0.0,0.016735082,-0.2849715,-0.30027458,0.3154776,-0.22234274,0.0,0.0,0.0,6.0E-4,0.0097,0.0115,0.01065,-28.339796,1.32958,-21.31485,0.2155,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
105,0.03388,0.081873685,0.017192593,0.011744499,0.097589284,0.11406896,0.10481034,0.09858,0.050272223,0.05945625,0.04248125,0.0427125,0.019628571,0.0,0.0,0.0,0.0,0.0,-0.030632425,-0.423168,-0.3976907,0.45728275,-0.32453516,0.0,0.0,0.0,6.0E-4,0.009972727,0.011645455,0.010555555,-28.117798,1.2989365,-21.646784,0.216925,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
106,0.03354,0.08266,0.017207408,0.013583333,0.097575,0.11362857,0.10603529,0.113005266,0.07516923,0.0769,0.06416,0.0569,0.027456522,0.0,0.0,0.0,0.0,0.0,0.03182047,-0.24604262,-0.27570456,0.27824384,-0.2010689,0.0,0.0,0.0,6.0E-4,0.0097,0.01165,0.011042858,-28.45123,1.3365778,-21.286625,0.2155,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
107,0.03354167,0.08203571,0.01524241,0.009824445,0.098604545,0.1150875,0.10361539,0.09901667,0.060466666,0.060872726,0.05305,0.044384614,0.019073684,0.0,0.0,0.0,0.0,0.0,-0.022694938,-0.32276043,-0.3022797,0.36896884,-0.24171805,0.0,0.0,0.0,6.0E-4,0.0098,0.011644444,0.0106,-28.86553,1.358324,-21.250843,0.21715,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
108,0.0339,0.07395,0.017268183,0.009511111,0.095858335,0.11516,0.10334167,0.10341667,0.0684375,0.0723,0.06095,0.05214,0.028917648,0.0,0.0,0.0,0.0,0.0,3.6273044E-4,-0.2580269,-0.25836545,0.30781898,-0.2035398,0.0,0.0,0.0,6.0E-4,0.0097,0.011677777,0.0108,-27.222256,1.2604584,-21.597109,0.2155,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
109,0.033925,0.07393611,0.013593334,0.009472449,0.089104876,0.10534286,0.09752727,0.08937021,0.05157742,0.05231333,0.044211537,0.035282858,0.019355,0.0,0.0,0.0,0.0,0.0,-0.043644566,-0.3761548,-0.33806023,0.40875643,-0.26813358,0.0,0.0,0.0,6.0E-4,0.009433334,0.0109,0.009954546,-29.00051,1.3379614,-21.675146,0.217,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
110,0.03358333,0.082,0.017645556,0.012622222,0.09566,0.11133333,0.101525,0.09958571,0.0598,0.06205,0.05293333,0.0485,0.0254,0.0,0.0,0.0,0.0,0.0,-0.009642893,-0.31459403,-0.30587906,0.3555195,-0.24961907,0.0,0.0,0.0,6.0E-4,0.009875,0.01145,0.0104,-28.25407,1.3072302,-21.613691,0.21283333,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
111,0.033925,0.074541666,0.018144444,0.0137769235,0.0882,0.10721818,0.08843333,0.08225,0.04877143,0.0489625,0.0422375,0.0359,0.022619048,0.0,0.0,0.0,0.0,0.0,-0.036226932,-0.35352826,-0.32141778,0.43478227,-0.2555198,0.0,0.0,0.0,6.0E-4,0.00915,0.01085,0.00915,-28.743631,1.2875675,-22.32398,0.2126,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
112,0.0339,0.07998889,0.016475,0.012458824,0.096425,0.1124,0.0949,0.08805556,0.04465,0.044963636,0.038075,0.03313,0.019761905,0.0,0.0,0.0,0.0,0.0,-0.03741039,-0.42733595,-0.3962605,0.49393588,-0.3270817,0.0,0.0,0.0,6.0E-4,0.0098,0.0115,0.0097,-28.224472,1.3238921,-21.319315,0.2155,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
113,0.03410625,0.080045454,0.01385,0.010658333,0.091927275,0.10950694,0.091546156,0.0884125,0.05252727,0.048770588,0.04480769,0.03699,0.024722222,0.0,0.0,0.0,0.0,0.0,-0.017413191,-0.34277335,-0.3273138,0.4192684,-0.25461394,0.0,0.0,0.0,6.0E-4,0.00952,0.0112,0.00953,-27.811106,1.2887757,-21.579477,0.216925,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
114,0.033565,0.09035417,0.017455881,0.009641238,0.09708684,0.11295429,0.097414635,0.090165384,0.04990588,0.04955484,0.042252272,0.035254,0.023653947,0.0,0.0,0.0,0.0,0.0,-0.03864618,-0.39495656,-0.36183324,0.45553496,-0.28742155,0.0,0.0,0.0,6.0E-4,0.0097,0.0112,0.00994,-29.131302,1.3331051,-21.852217,0.217,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
115,0.034229413,0.08243704,0.013657142,0.009701905,0.09766363,0.1126209,0.107208334,0.105306454,0.05859,0.060606666,0.05271111,0.04247879,0.0192,0.0,0.0,0.0,0.0,0.0,-0.0089494,-0.34077922,-0.3328449,0.36236048,-0.2850364,0.0,0.0,0.0,6.0E-4,0.00988,0.0114,0.0108,-28.43809,1.3024366,-21.83453,0.217,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
116,0.033591665,0.07831875,0.017442105,0.01373,0.09706923,0.11319091,0.0982,0.090146154,0.04348333,0.043433335,0.039136976,0.03508,0.02095,0.0,0.0,0.0,0.0,0.0,-0.042760875,-0.43005916,-0.39455402,0.48614824,-0.34919554,0.0,0.0,0.0,6.0E-4,0.00988,0.011675,0.0097,-29.306896,1.365534,-21.461859,0.22426666,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
117,0.03426,0.07223637,0.017245833,0.012621429,0.08473333,0.102409095,0.08653333,0.08014444,0.0534,0.05238,0.044666667,0.04202,0.033055555,0.0,0.0,0.0,0.0,0.0,-0.03833077,-0.31910568,-0.28425175,0.39260328,-0.20026624,0.0,0.0,0.0,6.0E-4,0.008842858,0.0104,0.008833333,-27.00113,1.2448947,-21.689487,0.2155,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
118,0.033916667,0.07368571,0.017246552,0.0097141415,0.09156471,0.107875,0.09561481,0.0955375,0.052715,0.052457143,0.04474074,0.036913794,0.027184615,0.0,0.0,0.0,0.0,0.0,-4.0446632E-4,-0.36246568,-0.3621143,0.41368118,-0.2888484,0.0,0.0,0.0,6.0E-4,0.0094428575,0.0110625,0.00995,-29.692177,1.3778855,-21.54909,0.217,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
119,0.032985456,0.08146552,0.01716,0.009679121,0.089826316,0.10571774,0.09032581,0.082525,0.04316,0.050475,0.042255104,0.035541665,0.027682353,0.0,0.0,0.0,0.0,0.0,-0.045130305,-0.36257637,-0.3227269,0.4288803,-0.31320366,0.0,0.0,0.0,6.0E-4,0.0093,0.01105,0.008875,-28.93544,1.3350363,-21.673899,0.217,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
120,0.033551615,0.07450968,0.01710909,0.009812632,0.0919421,0.10736923,0.08397619,0.076344445,0.04522,0.04459091,0.040848386,0.033114813,0.027345454,0.0,0.0,0.0,0.0,0.0,-0.04760299,-0.3455073,-0.30288592,0.44880524,-0.2560325,0.0,0.0,0.0,6.0E-4,0.00944,0.0109,0.0084,-29.679806,1.336853,-22.201248,0.217,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
121,0.033544444,0.074766666,0.013515873,0.009533696,0.08982045,0.10705333,0.0843,0.0762,0.04440741,0.044566665,0.036714815,0.033021428,0.02158,0.0,0.0,0.0,0.0,0.0,-0.050467264,-0.39321783,-0.34969005,0.48924968,-0.263604,0.0,0.0,0.0,6.0E-4,0.0093,0.0109,0.0087,-29.231094,1.3488864,-21.670538,0.217,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
122,0.033544827,0.07474138,0.017277082,0.009641584,0.08957692,0.1053451,0.08033462,0.07411219,0.049413044,0.04834737,0.0411875,0.037678946,0.027674286,0.0,0.0,0.0,0.0,0.0,-0.040288478,-0.3221399,-0.2855575,0.4378384,-0.19995224,0.0,0.0,0.0,6.0E-4,0.0093,0.0109,0.00833,-28.9881,1.3144695,-22.05308,0.217,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
123,0.03424,0.082138635,0.013892405,0.009618348,0.09745435,0.112920634,0.095772415,0.088007145,0.048322223,0.048615385,0.04092,0.036965,0.019233333,0.0,0.0,0.0,0.0,0.0,-0.04225318,-0.40128353,-0.3652229,0.46802092,-0.2910959,0.0,0.0,0.0,6.0E-4,0.0098,0.0113,0.0098,-29.578283,1.3270206,-22.289242,0.217,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
124,0.033563636,0.075388886,0.017265385,0.01057619,0.0923,0.10924821,0.09055,0.08350909,0.052408334,0.053408332,0.045036364,0.041307144,0.02551111,0.0,0.0,0.0,0.0,0.0,-0.040451266,-0.33568004,-0.29929277,0.41619098,-0.22882095,0.0,0.0,0.0,6.0E-4,0.009433334,0.011125,0.0093,-28.120045,1.3001077,-21.629011,0.216925,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
125,0.034657143,0.0793375,0.0215375,0.015075,0.0940475,0.11052,0.10457143,0.10345,0.063095,0.0678,0.05344,0.04985,0.0464,0.0,0.0,0.0,0.0,0.0,-0.0053909426,-0.32359323,-0.31875837,0.34813368,-0.24230686,0.0,0.0,0.0,6.0E-4,0.00965,0.0114,0.010566667,-27.833704,1.3670317,-20.360687,0.21283333,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
126,0.03358889,0.06634167,0.0167,0.0106526315,0.08826666,0.09957778,0.08779375,0.0838,0.057411112,0.0562,0.0490875,0.04405,0.05102,0.0,0.0,0.0,0.0,0.0,-0.023274446,-0.2827725,-0.26121724,0.3396239,-0.18687545,0.0,0.0,0.0,6.0E-4,0.00895,0.01035,0.00893125,-27.660784,1.2938781,-21.378199,0.22426666,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
